Fecha,Hora,Turno,Boquilla,Peso (g),Temperatura del fluido (°C),Presión de llenado (bar),Etapa
2024-08-15,15:20,tarde,10,9.0,19.04,6.0,Mermelada
2024-08-15,15:20,tarde,11,7.8673,19.04,6.0,Mermelada
2024-08-15,15:20,tarde,12,7.8073,19.04,6.0,Mermelada
2024-08-15,15:20,tarde,13,7.9228,19.04,6.0,Mermelada
2024-08-15,15:20,tarde,14,8.82,19.04,6.0,Mermelada
2024-08-15,15:20,tarde,15,8.55,19.04,6.0,Mermelada
2024-08-15,15:20,tarde,16,7.9204,19.04,6.0,Mermelada
2024-08-15,15:30,tarde,1,8.6542,19.37,6.0,Mermelada
2024-08-15,15:30,tarde,2,7.9718,19.37,6.0,Mermelada
2024-08-15,15:30,tarde,3,9.0,19.37,6.0,Mermelada
2024-08-15,15:30,tarde,4,8.3211,19.37,6.0,Mermelada
2024-08-15,15:30,tarde,5,8.4169,19.37,6.0,Mermelada
2024-08-15,15:30,tarde,6,9.0,19.37,6.0,Mermelada
2024-08-15,15:30,tarde,7,8.4746,19.37,6.0,Mermelada
2024-08-15,15:30,tarde,8,8.437,19.37,6.0,Mermelada
2024-08-15,15:30,tarde,9,8.6335,19.37,6.0,Mermelada
2024-08-15,15:30,tarde,10,9.0,19.37,6.0,Mermelada
2024-08-15,15:30,tarde,11,9.0,19.37,6.0,Mermelada
2024-08-15,15:30,tarde,12,9.0,19.37,6.0,Mermelada
2024-08-15,15:30,tarde,13,9.0,19.37,6.0,Mermelada
2024-08-15,15:30,tarde,14,8.2958,19.37,6.0,Mermelada
2024-08-15,15:30,tarde,15,7.6558,19.37,6.0,Mermelada
2024-08-15,15:30,tarde,16,8.37,19.37,6.0,Mermelada
2024-08-15,22:00,noche,1,7.637,17.0,6.0,Mermelada
2024-08-15,22:00,noche,2,6.3619,17.0,6.0,Mermelada
2024-08-15,22:00,noche,3,7.2375,17.0,6.0,Mermelada
2024-08-15,22:00,noche,4,7.4337,17.0,6.0,Mermelada
2024-08-15,22:00,noche,5,7.0916,17.0,6.0,Mermelada
2024-08-15,22:00,noche,6,8.6854,17.0,6.0,Mermelada
2024-08-15,22:00,noche,7,7.8839,17.0,6.0,Mermelada
2024-08-15,22:00,noche,8,8.5985,17.0,6.0,Mermelada
2024-08-15,22:00,noche,9,7.7107,17.0,6.0,Mermelada
2024-08-15,22:00,noche,10,7.5651,17.0,6.0,Mermelada
2024-08-15,22:00,noche,11,6.7507,17.0,6.0,Mermelada
2024-08-15,22:00,noche,12,7.5095,17.0,6.0,Mermelada
2024-08-15,22:00,noche,13,7.5104,17.0,6.0,Mermelada
2024-08-15,22:00,noche,14,6.2782,17.0,6.0,Mermelada
2024-08-15,22:00,noche,15,6.715,17.0,6.0,Mermelada
2024-08-15,22:00,noche,16,6.7345,17.0,6.0,Mermelada
2024-08-15,22:10,noche,1,7.8308,17.0,6.0,Mermelada
2024-08-15,22:10,noche,2,7.8691,17.0,6.0,Mermelada
2024-08-15,22:10,noche,3,7.0349,17.0,6.0,Mermelada
2024-08-15,22:10,noche,4,7.8751,17.0,6.0,Mermelada
2024-08-15,22:10,noche,5,7.3543,17.0,6.0,Mermelada
2024-08-15,22:10,noche,6,5.2043,17.0,6.0,Mermelada
2024-08-15,22:10,noche,7,7.1122,17.0,6.0,Mermelada
2024-08-15,22:10,noche,8,8.3632,17.0,6.0,Mermelada
2024-08-15,22:10,noche,9,6.1546,17.0,6.0,Mermelada
2024-08-15,22:10,noche,10,7.5902,17.0,6.0,Mermelada
2024-08-15,22:10,noche,11,8.7682,17.0,6.0,Mermelada
2024-08-15,22:10,noche,12,6.8915,17.0,6.0,Mermelada
2024-08-15,22:10,noche,13,7.5017,17.0,6.0,Mermelada
2024-08-15,22:10,noche,14,6.3277,17.0,6.0,Mermelada
2024-08-15,22:10,noche,15,8.3617,17.0,6.0,Mermelada
2024-08-15,22:10,noche,16,6.913,17.0,6.0,Mermelada
2024-08-15,22:20,noche,1,7.5373,17.0,6.0,Mermelada
2024-08-15,22:20,noche,2,8.5834,17.0,6.0,Mermelada
2024-08-15,22:20,noche,3,8.0292,17.0,6.0,Mermelada
2024-08-15,22:20,noche,4,6.7995,17.0,6.0,Mermelada
2024-08-15,22:20,noche,5,6.9822,17.0,6.0,Mermelada
2024-08-15,22:20,noche,6,7.8959,17.0,6.0,Mermelada
2024-08-15,22:20,noche,7,7.0007,17.0,6.0,Mermelada
2024-08-15,22:20,noche,8,5.8062,17.0,6.0,Mermelada
2024-08-15,22:20,noche,9,7.4574,17.0,6.0,Mermelada
2024-08-15,22:20,noche,10,6.3158,17.0,6.0,Mermelada
2024-08-15,22:20,noche,11,8.793,17.0,6.0,Mermelada
2024-08-15,22:20,noche,12,7.6414,17.0,6.0,Mermelada
2024-08-15,22:20,noche,13,6.7759,17.0,6.0,Mermelada
2024-08-15,22:20,noche,14,6.8023,17.0,6.0,Mermelada
2024-08-15,22:20,noche,15,5.6891,17.0,6.0,Mermelada
2024-08-15,22:20,noche,16,6.157,17.0,6.0,Mermelada
2024-08-15,22:30,noche,1,8.3131,17.43,6.0,Mermelada
2024-08-15,22:30,noche,2,9.0,17.43,6.0,Mermelada
2024-08-15,22:30,noche,3,8.0811,17.43,6.0,Mermelada
2024-08-15,22:30,noche,4,7.4264,17.43,6.0,Mermelada
2024-08-15,22:30,noche,5,7.1544,17.43,6.0,Mermelada
2024-08-15,22:30,noche,6,6.7348,17.43,6.0,Mermelada
2024-08-15,22:30,noche,7,9.0,17.43,6.0,Mermelada
2024-08-15,22:30,noche,8,7.349,17.43,6.0,Mermelada
2024-08-15,22:30,noche,9,9.0,17.43,6.0,Mermelada
2024-08-15,22:30,noche,10,8.6148,17.43,6.0,Mermelada
2024-08-15,22:30,noche,11,6.1074,17.43,6.0,Mermelada
2024-08-15,22:30,noche,12,6.9672,17.43,6.0,Mermelada
2024-08-15,22:30,noche,13,6.9648,17.43,6.0,Mermelada
2024-08-15,22:30,noche,14,7.2874,17.43,6.0,Mermelada
2024-08-15,22:30,noche,15,7.0792,17.43,6.0,Mermelada
2024-08-15,22:30,noche,16,8.37,17.43,6.0,Mermelada
2024-08-15,22:40,noche,1,6.6382,17.0,6.0,Mermelada
2024-08-15,22:40,noche,2,7.6832,17.0,6.0,Mermelada
2024-08-15,22:40,noche,3,7.9932,17.0,6.0,Mermelada
2024-08-15,22:40,noche,4,7.4987,17.0,6.0,Mermelada
2024-08-15,22:40,noche,5,7.5881,17.0,6.0,Mermelada
2024-08-15,22:40,noche,6,6.6642,17.0,6.0,Mermelada
2024-08-15,22:40,noche,7,7.5852,17.0,6.0,Mermelada
2024-08-15,22:40,noche,8,7.9091,17.0,6.0,Mermelada
2024-08-15,22:40,noche,9,7.7621,17.0,6.0,Mermelada
2024-08-15,22:40,noche,10,7.9562,17.0,6.0,Mermelada
2024-08-15,22:40,noche,11,8.6301,17.0,6.0,Mermelada
2024-08-15,22:40,noche,12,8.2496,17.0,6.0,Mermelada
2024-08-15,22:40,noche,13,7.557,17.0,6.0,Mermelada
2024-08-15,22:40,noche,14,6.4313,17.0,6.0,Mermelada
2024-08-15,22:40,noche,15,6.669,17.0,6.0,Mermelada
2024-08-15,22:40,noche,16,6.8116,17.0,6.0,Mermelada
2024-08-15,22:50,noche,1,7.7019,17.0,6.0,Mermelada
2024-08-15,22:50,noche,2,7.1173,17.0,6.0,Mermelada
2024-08-15,22:50,noche,3,6.7514,17.0,6.0,Mermelada
2024-08-15,22:50,noche,4,6.5494,17.0,6.0,Mermelada
2024-08-15,22:50,noche,5,6.1791,17.0,6.0,Mermelada
2024-08-15,22:50,noche,6,7.312,17.0,6.0,Mermelada
2024-08-15,22:50,noche,7,6.3243,17.0,6.0,Mermelada
2024-08-15,22:50,noche,8,6.6996,17.0,6.0,Mermelada
2024-08-15,22:50,noche,9,7.1849,17.0,6.0,Mermelada
2024-08-15,22:50,noche,10,6.4313,17.0,6.0,Mermelada
2024-08-15,22:50,noche,11,7.8038,17.0,6.0,Mermelada
2024-08-15,22:50,noche,12,8.0922,17.0,6.0,Mermelada
2024-08-15,22:50,noche,13,7.0605,17.0,6.0,Mermelada
2024-08-15,22:50,noche,14,7.0074,17.0,6.0,Mermelada
2024-08-15,22:50,noche,15,7.5334,17.0,6.0,Mermelada
2024-08-15,22:50,noche,16,6.4438,17.0,6.0,Mermelada
2024-08-15,23:00,noche,1,6.8738,17.19,6.0,Mermelada
2024-08-15,23:00,noche,2,8.4572,17.19,6.0,Mermelada
2024-08-15,23:00,noche,3,8.2074,17.19,6.0,Mermelada
2024-08-15,23:00,noche,4,7.9812,17.19,6.0,Mermelada
2024-08-15,23:00,noche,5,8.2405,17.19,6.0,Mermelada
2024-08-15,23:00,noche,6,5.9182,17.19,6.0,Mermelada
2024-08-15,23:00,noche,7,8.5831,17.19,6.0,Mermelada
2024-08-15,23:00,noche,8,7.8136,17.19,6.0,Mermelada
2024-08-15,23:00,noche,9,8.3086,17.19,6.0,Mermelada
2024-08-15,23:00,noche,10,7.8097,17.19,6.0,Mermelada
2024-08-15,23:00,noche,11,7.5391,17.19,6.0,Mermelada
2024-08-15,23:00,noche,12,7.2798,17.19,6.0,Mermelada
2024-08-15,23:00,noche,13,7.7937,17.19,6.0,Mermelada
2024-08-15,23:00,noche,14,7.1056,17.19,6.0,Mermelada
2024-08-15,23:00,noche,15,7.7846,17.19,6.0,Mermelada
2024-08-15,23:00,noche,16,5.7947,17.19,6.0,Mermelada
2024-08-15,23:10,noche,1,7.0667,17.34,6.0,Mermelada
2024-08-15,23:10,noche,2,9.0,17.34,6.0,Mermelada
2024-08-15,23:10,noche,3,6.9991,17.34,6.0,Mermelada
2024-08-15,23:10,noche,4,7.3091,17.34,6.0,Mermelada
2024-08-15,23:10,noche,5,6.7939,17.34,6.0,Mermelada
2024-08-15,23:10,noche,6,7.7687,17.34,6.0,Mermelada
2024-08-15,23:10,noche,7,6.911,17.34,6.0,Mermelada
2024-08-15,23:10,noche,8,7.3515,17.34,6.0,Mermelada
2024-08-15,23:10,noche,9,8.1791,17.34,6.0,Mermelada
2024-08-15,23:10,noche,10,6.941,17.34,6.0,Mermelada
2024-08-15,23:10,noche,11,8.1309,17.34,6.0,Mermelada
2024-08-15,23:10,noche,12,8.1578,17.34,6.0,Mermelada
2024-08-15,23:10,noche,13,8.344,17.34,6.0,Mermelada
2024-08-15,23:10,noche,14,7.4602,17.34,6.0,Mermelada
2024-08-15,23:10,noche,15,8.55,17.34,6.0,Mermelada
2024-08-15,23:10,noche,16,7.7596,17.34,6.0,Mermelada
2024-08-15,23:20,noche,1,7.7599,17.26,6.0,Mermelada
2024-08-15,23:20,noche,2,6.7993,17.26,6.0,Mermelada
2024-08-15,23:20,noche,3,7.4224,17.26,6.0,Mermelada
2024-08-15,23:20,noche,4,8.6411,17.26,6.0,Mermelada
2024-08-15,23:20,noche,5,8.8676,17.26,6.0,Mermelada
2024-08-15,23:20,noche,6,8.6827,17.26,6.0,Mermelada
2024-08-15,23:20,noche,7,8.1282,17.26,6.0,Mermelada
2024-08-15,23:20,noche,8,6.4955,17.26,6.0,Mermelada
2024-08-15,23:20,noche,9,7.8897,17.26,6.0,Mermelada
2024-08-15,23:20,noche,10,6.5069,17.26,6.0,Mermelada
2024-08-15,23:20,noche,11,6.31,17.26,6.0,Mermelada
2024-08-15,23:20,noche,12,7.6913,17.26,6.0,Mermelada
2024-08-15,23:20,noche,13,7.9186,17.26,6.0,Mermelada
2024-08-15,23:20,noche,14,8.0582,17.26,6.0,Mermelada
2024-08-15,23:20,noche,15,7.5028,17.26,6.0,Mermelada
2024-08-15,23:20,noche,16,7.3705,17.26,6.0,Mermelada
2024-08-15,23:30,noche,1,6.7123,17.0,6.0,Mermelada
2024-08-15,23:30,noche,2,7.416,17.0,6.0,Mermelada
2024-08-15,23:30,noche,3,6.2943,17.0,6.0,Mermelada
2024-08-15,23:30,noche,4,5.8973,17.0,6.0,Mermelada
2024-08-15,23:30,noche,5,8.0925,17.0,6.0,Mermelada
2024-08-15,23:30,noche,6,6.8975,17.0,6.0,Mermelada
2024-08-15,23:30,noche,7,8.198,17.0,6.0,Mermelada
2024-08-15,23:30,noche,8,8.3867,17.0,6.0,Mermelada
2024-08-15,23:30,noche,9,7.0045,17.0,6.0,Mermelada
2024-08-15,23:30,noche,10,7.9722,17.0,6.0,Mermelada
2024-08-15,23:30,noche,11,6.9711,17.0,6.0,Mermelada
2024-08-15,23:30,noche,12,6.0233,17.0,6.0,Mermelada
2024-08-15,23:30,noche,13,7.5986,17.0,6.0,Mermelada
2024-08-15,23:30,noche,14,6.9808,17.0,6.0,Mermelada
2024-08-15,23:30,noche,15,6.7905,17.0,6.0,Mermelada
2024-08-15,23:30,noche,16,8.37,17.0,6.0,Mermelada
2024-08-16,06:00,mañana,1,6.2793,17.21,6.0,Mermelada
2024-08-16,06:00,mañana,2,7.8063,17.21,6.0,Mermelada
2024-08-16,06:00,mañana,3,6.7042,17.21,6.0,Mermelada
2024-08-16,06:00,mañana,4,8.2266,17.21,6.0,Mermelada
2024-08-16,06:00,mañana,5,7.7387,17.21,6.0,Mermelada
2024-08-16,06:00,mañana,6,7.8035,17.21,6.0,Mermelada
2024-08-16,06:00,mañana,7,6.7441,17.21,6.0,Mermelada
2024-08-16,06:00,mañana,8,6.8875,17.21,6.0,Mermelada
2024-08-16,06:00,mañana,9,8.2418,17.21,6.0,Mermelada
2024-08-16,06:00,mañana,10,8.9166,17.21,6.0,Mermelada
2024-08-16,06:00,mañana,11,7.8842,17.21,6.0,Mermelada
2024-08-16,06:00,mañana,12,6.7821,17.21,6.0,Mermelada
2024-08-16,06:00,mañana,13,7.7712,17.21,6.0,Mermelada
2024-08-16,06:00,mañana,14,8.82,17.21,6.0,Mermelada
2024-08-16,06:00,mañana,15,7.2028,17.21,6.0,Mermelada
2024-08-16,06:00,mañana,16,8.0626,17.21,6.0,Mermelada
2024-08-16,06:10,mañana,1,6.9077,17.25,6.0,Mermelada
2024-08-16,06:10,mañana,2,7.4663,17.25,6.0,Mermelada
2024-08-16,06:10,mañana,3,7.9957,17.25,6.0,Mermelada
2024-08-16,06:10,mañana,4,7.8179,17.25,6.0,Mermelada
2024-08-16,06:10,mañana,5,6.8869,17.25,6.0,Mermelada
2024-08-16,06:10,mañana,6,6.8524,17.25,6.0,Mermelada
2024-08-16,06:10,mañana,7,8.2906,17.25,6.0,Mermelada
2024-08-16,06:10,mañana,8,8.4532,17.25,6.0,Mermelada
2024-08-16,06:10,mañana,9,8.7097,17.25,6.0,Mermelada
2024-08-16,06:10,mañana,10,8.9431,17.25,6.0,Mermelada
2024-08-16,06:10,mañana,11,7.6077,17.25,6.0,Mermelada
2024-08-16,06:10,mañana,12,7.251,17.25,6.0,Mermelada
2024-08-16,06:10,mañana,13,8.5808,17.25,6.0,Mermelada
2024-08-16,06:10,mañana,14,7.909,17.25,6.0,Mermelada
2024-08-16,06:10,mañana,15,6.3783,17.25,6.0,Mermelada
2024-08-16,06:10,mañana,16,6.206,17.25,6.0,Mermelada
2024-08-16,06:20,mañana,1,7.8935,17.07,6.0,Mermelada
2024-08-16,06:20,mañana,2,7.3582,17.07,6.0,Mermelada
2024-08-16,06:20,mañana,3,7.4789,17.07,6.0,Mermelada
2024-08-16,06:20,mañana,4,8.358,17.07,6.0,Mermelada
2024-08-16,06:20,mañana,5,8.1072,17.07,6.0,Mermelada
2024-08-16,06:20,mañana,6,8.5639,17.07,6.0,Mermelada
2024-08-16,06:20,mañana,7,5.9548,17.07,6.0,Mermelada
2024-08-16,06:20,mañana,8,7.7027,17.07,6.0,Mermelada
2024-08-16,06:20,mañana,9,8.0558,17.07,6.0,Mermelada
2024-08-16,06:20,mañana,10,6.2787,17.07,6.0,Mermelada
2024-08-16,06:20,mañana,11,6.9761,17.07,6.0,Mermelada
2024-08-16,06:20,mañana,12,6.8276,17.07,6.0,Mermelada
2024-08-16,06:20,mañana,13,7.5174,17.07,6.0,Mermelada
2024-08-16,06:20,mañana,14,8.6262,17.07,6.0,Mermelada
2024-08-16,06:20,mañana,15,8.55,17.07,6.0,Mermelada
2024-08-16,06:20,mañana,16,6.3692,17.07,6.0,Mermelada
2024-08-16,06:30,mañana,1,7.9212,17.39,6.0,Mermelada
2024-08-16,06:30,mañana,2,7.947,17.39,6.0,Mermelada
2024-08-16,06:30,mañana,3,7.8101,17.39,6.0,Mermelada
2024-08-16,06:30,mañana,4,7.8192,17.39,6.0,Mermelada
2024-08-16,06:30,mañana,5,7.743,17.39,6.0,Mermelada
2024-08-16,06:30,mañana,6,8.8501,17.39,6.0,Mermelada
2024-08-16,06:30,mañana,7,8.382,17.39,6.0,Mermelada
2024-08-16,06:30,mañana,8,6.6519,17.39,6.0,Mermelada
2024-08-16,06:30,mañana,9,8.1366,17.39,6.0,Mermelada
2024-08-16,06:30,mañana,10,8.2139,17.39,6.0,Mermelada
2024-08-16,06:30,mañana,11,7.752,17.39,6.0,Mermelada
2024-08-16,06:30,mañana,12,8.4051,17.39,6.0,Mermelada
2024-08-16,06:30,mañana,13,7.6505,17.39,6.0,Mermelada
2024-08-16,06:30,mañana,14,7.5072,17.39,6.0,Mermelada
2024-08-16,06:30,mañana,15,7.2171,17.39,6.0,Mermelada
2024-08-16,06:30,mañana,16,5.4734,17.39,6.0,Mermelada
2024-08-16,06:40,mañana,1,7.4357,17.0,6.0,Mermelada
2024-08-16,06:40,mañana,2,6.9654,17.0,6.0,Mermelada
2024-08-16,06:40,mañana,3,6.5508,17.0,6.0,Mermelada
2024-08-16,06:40,mañana,4,8.6472,17.0,6.0,Mermelada
2024-08-16,06:40,mañana,5,7.9034,17.0,6.0,Mermelada
2024-08-16,06:40,mañana,6,7.4761,17.0,6.0,Mermelada
2024-08-16,06:40,mañana,7,7.0482,17.0,6.0,Mermelada
2024-08-16,06:40,mañana,8,7.7369,17.0,6.0,Mermelada
2024-08-16,06:40,mañana,9,8.2931,17.0,6.0,Mermelada
2024-08-16,06:40,mañana,10,6.8384,17.0,6.0,Mermelada
2024-08-16,06:40,mañana,11,7.4961,17.0,6.0,Mermelada
2024-08-16,06:40,mañana,12,8.1945,17.0,6.0,Mermelada
2024-08-16,06:40,mañana,13,5.9512,17.0,6.0,Mermelada
2024-08-16,06:40,mañana,14,7.3049,17.0,6.0,Mermelada
2024-08-16,06:40,mañana,15,6.7987,17.0,6.0,Mermelada
2024-08-16,06:40,mañana,16,6.8754,17.0,6.0,Mermelada
2024-08-16,06:50,mañana,1,7.0987,17.57,6.0,Mermelada
2024-08-16,06:50,mañana,2,7.6101,17.57,6.0,Mermelada
2024-08-16,06:50,mañana,3,9.0,17.57,6.0,Mermelada
2024-08-16,06:50,mañana,4,7.2409,17.57,6.0,Mermelada
2024-08-16,06:50,mañana,5,7.7334,17.57,6.0,Mermelada
2024-08-16,06:50,mañana,6,9.0,17.57,6.0,Mermelada
2024-08-16,06:50,mañana,7,7.06,17.57,6.0,Mermelada
2024-08-16,06:50,mañana,8,8.9517,17.57,6.0,Mermelada
2024-08-16,06:50,mañana,9,7.5043,17.57,6.0,Mermelada
2024-08-16,06:50,mañana,10,8.9255,17.57,6.0,Mermelada
2024-08-16,06:50,mañana,11,8.1002,17.57,6.0,Mermelada
2024-08-16,06:50,mañana,12,7.7457,17.57,6.0,Mermelada
2024-08-16,06:50,mañana,13,7.4475,17.57,6.0,Mermelada
2024-08-16,06:50,mañana,14,6.8608,17.57,6.0,Mermelada
2024-08-16,06:50,mañana,15,7.1826,17.57,6.0,Mermelada
2024-08-16,06:50,mañana,16,7.6426,17.57,6.0,Mermelada
2024-08-16,07:00,mañana,1,7.4895,17.0,6.0,Mermelada
2024-08-16,07:00,mañana,2,7.2467,17.0,6.0,Mermelada
2024-08-16,07:00,mañana,3,7.2994,17.0,6.0,Mermelada
2024-08-16,07:00,mañana,4,8.294,17.0,6.0,Mermelada
2024-08-16,07:00,mañana,5,8.4801,17.0,6.0,Mermelada
2024-08-16,07:00,mañana,6,6.9663,17.0,6.0,Mermelada
2024-08-16,07:00,mañana,7,6.9651,17.0,6.0,Mermelada
2024-08-16,07:00,mañana,8,7.8035,17.0,6.0,Mermelada
2024-08-16,07:00,mañana,9,8.722,17.0,6.0,Mermelada
2024-08-16,07:00,mañana,10,8.4168,17.0,6.0,Mermelada
2024-08-16,07:00,mañana,11,6.4985,17.0,6.0,Mermelada
2024-08-16,07:00,mañana,12,7.2887,17.0,6.0,Mermelada
2024-08-16,07:00,mañana,13,6.7555,17.0,6.0,Mermelada
2024-08-16,07:00,mañana,14,7.1403,17.0,6.0,Mermelada
2024-08-16,07:00,mañana,15,8.3444,17.0,6.0,Mermelada
2024-08-16,07:00,mañana,16,5.9166,17.0,6.0,Mermelada
2024-08-16,07:10,mañana,1,6.2049,17.0,6.0,Mermelada
2024-08-16,07:10,mañana,2,6.8372,17.0,6.0,Mermelada
2024-08-16,07:10,mañana,3,7.7298,17.0,6.0,Mermelada
2024-08-16,07:10,mañana,4,7.9966,17.0,6.0,Mermelada
2024-08-16,07:10,mañana,5,7.85,17.0,6.0,Mermelada
2024-08-16,07:10,mañana,6,8.4405,17.0,6.0,Mermelada
2024-08-16,07:10,mañana,7,6.0895,17.0,6.0,Mermelada
2024-08-16,07:10,mañana,8,8.4507,17.0,6.0,Mermelada
2024-08-16,07:10,mañana,9,7.2503,17.0,6.0,Mermelada
2024-08-16,07:10,mañana,10,8.0852,17.0,6.0,Mermelada
2024-08-16,07:10,mañana,11,6.4413,17.0,6.0,Mermelada
2024-08-16,07:10,mañana,12,7.504,17.0,6.0,Mermelada
2024-08-16,07:10,mañana,13,7.689,17.0,6.0,Mermelada
2024-08-16,07:10,mañana,14,8.2561,17.0,6.0,Mermelada
2024-08-16,07:10,mañana,15,5.9202,17.0,6.0,Mermelada
2024-08-16,07:10,mañana,16,6.9979,17.0,6.0,Mermelada
2024-08-16,07:20,mañana,1,6.6318,17.0,6.0,Mermelada
2024-08-16,07:20,mañana,2,7.9044,17.0,6.0,Mermelada
2024-08-16,07:20,mañana,3,8.1218,17.0,6.0,Mermelada
2024-08-16,07:20,mañana,4,8.5297,17.0,6.0,Mermelada
2024-08-16,07:20,mañana,5,7.072,17.0,6.0,Mermelada
2024-08-16,07:20,mañana,6,8.2418,17.0,6.0,Mermelada
2024-08-16,07:20,mañana,7,8.5887,17.0,6.0,Mermelada
2024-08-16,07:20,mañana,8,6.1854,17.0,6.0,Mermelada
2024-08-16,07:20,mañana,9,7.9899,17.0,6.0,Mermelada
2024-08-16,07:20,mañana,10,8.2668,17.0,6.0,Mermelada
2024-08-16,07:20,mañana,11,7.293,17.0,6.0,Mermelada
2024-08-16,07:20,mañana,12,6.5314,17.0,6.0,Mermelada
2024-08-16,07:20,mañana,13,8.2544,17.0,6.0,Mermelada
2024-08-16,07:20,mañana,14,6.4096,17.0,6.0,Mermelada
2024-08-16,07:20,mañana,15,6.9895,17.0,6.0,Mermelada
2024-08-16,07:20,mañana,16,6.9451,17.0,6.0,Mermelada
2024-08-16,07:30,mañana,1,8.0724,17.0,6.0,Mermelada
2024-08-16,07:30,mañana,2,6.9987,17.0,6.0,Mermelada
2024-08-16,07:30,mañana,3,6.9523,17.0,6.0,Mermelada
2024-08-16,07:30,mañana,4,7.5791,17.0,6.0,Mermelada
2024-08-16,07:30,mañana,5,8.3051,17.0,6.0,Mermelada
2024-08-16,07:30,mañana,6,9.0,17.0,6.0,Mermelada
2024-08-16,07:30,mañana,7,6.294,17.0,6.0,Mermelada
2024-08-16,07:30,mañana,8,7.7523,17.0,6.0,Mermelada
2024-08-16,07:30,mañana,9,6.6308,17.0,6.0,Mermelada
2024-08-16,07:30,mañana,10,8.315,17.0,6.0,Mermelada
2024-08-16,07:30,mañana,11,6.7492,17.0,6.0,Mermelada
2024-08-16,07:30,mañana,12,6.9603,17.0,6.0,Mermelada
2024-08-16,07:30,mañana,13,7.0286,17.0,6.0,Mermelada
2024-08-16,07:30,mañana,14,7.2903,17.0,6.0,Mermelada
2024-08-16,07:30,mañana,15,7.3706,17.0,6.0,Mermelada
2024-08-16,07:30,mañana,16,7.3349,17.0,6.0,Mermelada
2024-08-16,14:00,tarde,1,8.6204,18.87,6.0,Mermelada
2024-08-16,14:00,tarde,2,7.5611,18.87,6.0,Mermelada
2024-08-16,14:00,tarde,3,9.0,18.87,6.0,Mermelada
2024-08-16,14:00,tarde,4,8.5826,18.87,6.0,Mermelada
2024-08-16,14:00,tarde,5,9.0,18.87,6.0,Mermelada
2024-08-16,14:00,tarde,6,8.0588,18.87,6.0,Mermelada
2024-08-16,14:00,tarde,7,7.3432,18.87,6.0,Mermelada
2024-08-16,14:00,tarde,8,8.5978,18.87,6.0,Mermelada
2024-08-16,14:00,tarde,9,9.0,18.87,6.0,Mermelada
2024-08-16,14:00,tarde,10,8.7538,18.87,6.0,Mermelada
2024-08-16,14:00,tarde,11,8.4653,18.87,6.0,Mermelada
2024-08-16,14:00,tarde,12,7.9287,18.87,6.0,Mermelada
2024-08-16,14:00,tarde,13,9.0,18.87,6.0,Mermelada
2024-08-16,14:00,tarde,14,7.6453,18.87,6.0,Mermelada
2024-08-16,14:00,tarde,15,7.6425,18.87,6.0,Mermelada
2024-08-16,14:00,tarde,16,8.37,18.87,6.0,Mermelada
2024-08-16,14:10,tarde,1,7.1402,19.22,6.0,Mermelada
2024-08-16,14:10,tarde,2,9.0,19.22,6.0,Mermelada
2024-08-16,14:10,tarde,3,9.0,19.22,6.0,Mermelada
2024-08-16,14:10,tarde,4,9.0,19.22,6.0,Mermelada
2024-08-16,14:10,tarde,5,9.0,19.22,6.0,Mermelada
2024-08-16,14:10,tarde,6,8.4961,19.22,6.0,Mermelada
2024-08-16,14:10,tarde,7,7.7745,19.22,6.0,Mermelada
2024-08-16,14:10,tarde,8,8.5129,19.22,6.0,Mermelada
2024-08-16,14:10,tarde,9,7.8448,19.22,6.0,Mermelada
2024-08-16,14:10,tarde,10,9.0,19.22,6.0,Mermelada
2024-08-16,14:10,tarde,11,9.0,19.22,6.0,Mermelada
2024-08-16,14:10,tarde,12,9.0,19.22,6.0,Mermelada
2024-08-16,14:10,tarde,13,8.9224,19.22,6.0,Mermelada
2024-08-16,14:10,tarde,14,8.82,19.22,6.0,Mermelada
2024-08-16,14:10,tarde,15,7.9679,19.22,6.0,Mermelada
2024-08-16,14:10,tarde,16,7.6654,19.22,6.0,Mermelada
2024-08-16,14:20,tarde,1,9.0,19.25,6.0,Mermelada
2024-08-16,14:20,tarde,2,8.3158,19.25,6.0,Mermelada
2024-08-16,14:20,tarde,3,8.8403,19.25,6.0,Mermelada
2024-08-16,14:20,tarde,4,7.776,19.25,6.0,Mermelada
2024-08-16,14:20,tarde,5,7.9197,19.25,6.0,Mermelada
2024-08-16,14:20,tarde,6,9.0,19.25,6.0,Mermelada
2024-08-16,14:20,tarde,7,9.0,19.25,6.0,Mermelada
2024-08-16,14:20,tarde,8,7.8365,19.25,6.0,Mermelada
2024-08-16,14:20,tarde,9,9.0,19.25,6.0,Mermelada
2024-08-16,14:20,tarde,10,8.1988,19.25,6.0,Mermelada
2024-08-16,14:20,tarde,11,8.6382,19.25,6.0,Mermelada
2024-08-16,14:20,tarde,12,9.0,19.25,6.0,Mermelada
2024-08-16,14:20,tarde,13,9.0,19.25,6.0,Mermelada
2024-08-16,14:20,tarde,14,8.82,19.25,6.0,Mermelada
2024-08-16,14:20,tarde,15,8.55,19.25,6.0,Mermelada
2024-08-16,14:20,tarde,16,7.4976,19.25,6.0,Mermelada
2024-08-16,14:30,tarde,1,7.8363,18.31,6.0,Mermelada
2024-08-16,14:30,tarde,2,8.0473,18.31,6.0,Mermelada
2024-08-16,14:30,tarde,3,8.4214,18.31,6.0,Mermelada
