Fecha,Hora,Turno,Boquilla,Peso (g),Temperatura del fluido (°C),Presión de llenado (bar)
2024-08-20,07:00,mañana,2,6.9827,17.0,5.5
2024-08-20,07:00,mañana,3,8.5533,17.0,5.5
2024-08-20,07:00,mañana,4,7.8181,17.0,5.5
2024-08-20,07:00,mañana,5,7.6535,17.0,5.5
2024-08-20,07:00,mañana,6,7.2937,17.0,5.5
2024-08-20,07:00,mañana,7,8.1734,17.0,5.5
2024-08-20,07:00,mañana,8,7.3173,17.0,5.5
2024-08-20,07:00,mañana,9,7.2088,17.0,5.5
2024-08-20,07:00,mañana,10,8.513,17.0,5.5
2024-08-20,07:00,mañana,11,8.0128,17.0,5.5
2024-08-20,07:00,mañana,12,7.659,17.0,5.5
2024-08-20,07:00,mañana,13,8.1849,17.0,5.5
2024-08-20,07:00,mañana,14,7.6493,17.0,5.5
2024-08-20,07:00,mañana,15,7.6283,17.0,5.5
2024-08-20,07:00,mañana,16,6.7982,17.0,5.5
2024-08-20,07:10,mañana,1,9.0422,17.37,5.5
2024-08-20,07:10,mañana,2,7.4522,17.37,5.5
2024-08-20,07:10,mañana,3,8.7336,17.37,5.5
2024-08-20,07:10,mañana,4,7.6867,17.37,5.5
2024-08-20,07:10,mañana,5,8.2843,17.37,5.5
2024-08-20,07:10,mañana,6,8.2405,17.37,5.5
2024-08-20,07:10,mañana,7,8.4881,17.37,5.5
2024-08-20,07:10,mañana,8,7.2956,17.37,5.5
2024-08-20,07:10,mañana,9,8.4454,17.37,5.5
2024-08-20,07:10,mañana,10,8.9079,17.37,5.5
2024-08-20,07:10,mañana,11,7.6448,17.37,5.5
2024-08-20,07:10,mañana,12,7.8208,17.37,5.5
2024-08-20,07:10,mañana,13,7.4859,17.37,5.5
2024-08-20,07:10,mañana,14,7.4403,17.37,5.5
2024-08-20,07:10,mañana,15,8.3855,17.37,5.5
2024-08-20,07:10,mañana,16,6.6936,17.37,5.5
2024-08-20,07:20,mañana,1,7.2347,17.0,5.5
2024-08-20,07:20,mañana,2,8.7665,17.0,5.5
2024-08-20,07:20,mañana,3,8.1747,17.0,5.5
2024-08-20,07:20,mañana,4,9.0722,17.0,5.5
2024-08-20,07:20,mañana,5,7.5297,17.0,5.5
2024-08-20,07:20,mañana,6,7.8758,17.0,5.5
2024-08-20,07:20,mañana,7,7.4036,17.0,5.5
2024-08-20,07:20,mañana,8,7.886,17.0,5.5
2024-08-20,07:20,mañana,9,6.7355,17.0,5.5
2024-08-20,07:20,mañana,10,8.211,17.0,5.5
2024-08-20,07:20,mañana,11,7.9941,17.0,5.5
2024-08-20,07:20,mañana,12,7.7655,17.0,5.5
2024-08-20,07:20,mañana,13,7.5658,17.0,5.5
2024-08-20,07:20,mañana,14,7.1179,17.0,5.5
2024-08-20,07:20,mañana,15,7.8248,17.0,5.5
2024-08-20,07:20,mañana,16,6.6005,17.0,5.5
2024-08-20,07:30,mañana,1,8.1071,17.06,5.5
2024-08-20,07:30,mañana,2,9.0447,17.06,5.5
2024-08-20,07:30,mañana,3,8.6913,17.06,5.5
2024-08-20,07:30,mañana,4,6.8969,17.06,5.5
2024-08-20,07:30,mañana,5,7.478,17.06,5.5
2024-08-20,07:30,mañana,6,8.0529,17.06,5.5
2024-08-20,07:30,mañana,7,7.7578,17.06,5.5
2024-08-20,07:30,mañana,8,6.9604,17.06,5.5
2024-08-20,07:30,mañana,9,8.0312,17.06,5.5
2024-08-20,07:30,mañana,10,7.794,17.06,5.5
2024-08-20,07:30,mañana,11,8.9486,17.06,5.5
2024-08-20,07:30,mañana,12,7.6481,17.06,5.5
2024-08-20,07:30,mañana,13,8.5008,17.06,5.5
2024-08-20,07:30,mañana,14,6.899,17.06,5.5
2024-08-20,07:30,mañana,15,6.824,17.06,5.5
2024-08-20,07:30,mañana,16,7.6567,17.06,5.5
2024-08-20,14:00,tarde,1,9.6202,18.99,5.5
2024-08-20,14:00,tarde,2,8.3956,18.99,5.5
2024-08-20,14:00,tarde,3,8.9844,18.99,5.5
2024-08-20,14:00,tarde,4,8.1411,18.99,5.5
2024-08-20,14:00,tarde,5,8.8613,18.99,5.5
2024-08-20,14:00,tarde,6,9.4722,18.99,5.5
2024-08-20,14:00,tarde,7,8.709,18.99,5.5
2024-08-20,14:00,tarde,8,8.8206,18.99,5.5
2024-08-20,14:00,tarde,9,8.2921,18.99,5.5
2024-08-20,14:00,tarde,10,8.581,18.99,5.5
2024-08-20,14:00,tarde,11,10.0249,18.99,5.5
2024-08-20,14:00,tarde,12,9.0138,18.99,5.5
2024-08-20,14:00,tarde,13,8.3686,18.99,5.5
2024-08-20,14:00,tarde,14,8.6055,18.99,5.5
2024-08-20,14:00,tarde,15,7.611,18.99,5.5
2024-08-20,14:00,tarde,16,7.7762,18.99,5.5
2024-08-20,14:10,tarde,1,9.7862,19.63,5.5
2024-08-20,14:10,tarde,2,8.8845,19.63,5.5
2024-08-20,14:10,tarde,3,10.1044,19.63,5.5
2024-08-20,14:10,tarde,4,8.9128,19.63,5.5
2024-08-20,14:10,tarde,5,8.9484,19.63,5.5
2024-08-20,14:10,tarde,6,9.3545,19.63,5.5
2024-08-20,14:10,tarde,7,7.3664,19.63,5.5
2024-08-20,14:10,tarde,8,9.093,19.63,5.5
2024-08-20,14:10,tarde,9,8.9406,19.63,5.5
2024-08-20,14:10,tarde,10,9.8616,19.63,5.5
2024-08-20,14:10,tarde,11,9.5488,19.63,5.5
2024-08-20,14:10,tarde,12,8.2898,19.63,5.5
2024-08-20,14:10,tarde,13,9.7153,19.63,5.5
2024-08-20,14:10,tarde,14,8.6364,19.63,5.5
2024-08-20,14:10,tarde,15,8.006,19.63,5.5
2024-08-20,14:10,tarde,16,8.4521,19.63,5.5
2024-08-20,14:20,tarde,1,8.8483,20.33,5.5
2024-08-20,14:20,tarde,2,9.8931,20.33,5.5
2024-08-20,14:20,tarde,3,9.1744,20.33,5.5
2024-08-20,14:20,tarde,4,9.0934,20.33,5.5
2024-08-20,14:20,tarde,5,9.5104,20.33,5.5
2024-08-20,14:20,tarde,6,9.6257,20.33,5.5
2024-08-20,14:20,tarde,7,9.4402,20.33,5.5
2024-08-20,14:20,tarde,8,9.8217,20.33,5.5
2024-08-20,14:20,tarde,9,9.3352,20.33,5.5
2024-08-20,14:20,tarde,10,9.0706,20.33,5.5
2024-08-20,14:20,tarde,11,9.7135,20.33,5.5
2024-08-20,14:20,tarde,12,8.9155,20.33,5.5
2024-08-20,14:20,tarde,13,8.9899,20.33,5.5
2024-08-20,14:20,tarde,14,9.8029,20.33,5.5
2024-08-20,14:20,tarde,15,9.446,20.33,5.5
2024-08-20,14:20,tarde,16,8.3375,20.33,5.5
2024-08-20,14:30,tarde,1,8.6979,19.82,5.5
2024-08-20,14:30,tarde,2,9.8479,19.82,5.5
2024-08-20,14:30,tarde,3,9.4503,19.82,5.5
2024-08-20,14:30,tarde,4,9.1593,19.82,5.5
2024-08-20,14:30,tarde,5,8.7769,19.82,5.5
2024-08-20,14:30,tarde,6,9.169,19.82,5.5
2024-08-20,14:30,tarde,7,8.957,19.82,5.5
2024-08-20,14:30,tarde,8,8.5714,19.82,5.5
2024-08-20,14:30,tarde,9,9.0474,19.82,5.5
2024-08-20,14:30,tarde,10,9.1293,19.82,5.5
2024-08-20,14:30,tarde,11,8.7448,19.82,5.5
2024-08-20,14:30,tarde,12,9.5123,19.82,5.5
2024-08-20,14:30,tarde,13,9.7433,19.82,5.5
2024-08-20,14:30,tarde,14,9.3609,19.82,5.5
2024-08-20,14:30,tarde,15,8.364,19.82,5.5
2024-08-20,14:30,tarde,16,8.7638,19.82,5.5
2024-08-20,14:40,tarde,1,9.0168,19.27,5.5
2024-08-20,14:40,tarde,2,8.2286,19.27,5.5
2024-08-20,14:40,tarde,3,9.3736,19.27,5.5
2024-08-20,14:40,tarde,4,9.0577,19.27,5.5
2024-08-20,14:40,tarde,5,10.5261,19.27,5.5
2024-08-20,14:40,tarde,6,9.8444,19.27,5.5
2024-08-20,14:40,tarde,7,9.3967,19.27,5.5
2024-08-20,14:40,tarde,8,9.1195,19.27,5.5
2024-08-20,14:40,tarde,9,9.0682,19.27,5.5
2024-08-20,14:40,tarde,10,8.3678,19.27,5.5
2024-08-20,14:40,tarde,11,7.9266,19.27,5.5
2024-08-20,14:40,tarde,12,8.4465,19.27,5.5
2024-08-20,14:40,tarde,13,8.9414,19.27,5.5
2024-08-20,14:40,tarde,14,7.5525,19.27,5.5
2024-08-20,14:40,tarde,15,8.2112,19.27,5.5
2024-08-20,14:40,tarde,16,8.2039,19.27,5.5
2024-08-20,14:50,tarde,1,8.8407,19.13,5.5
2024-08-20,14:50,tarde,2,8.573,19.13,5.5
2024-08-20,14:50,tarde,3,8.7651,19.13,5.5
2024-08-20,14:50,tarde,4,10.0043,19.13,5.5
2024-08-20,14:50,tarde,5,9.3673,19.13,5.5
2024-08-20,14:50,tarde,6,8.6338,19.13,5.5
2024-08-20,14:50,tarde,7,8.929,19.13,5.5
2024-08-20,14:50,tarde,8,8.953,19.13,5.5
2024-08-20,14:50,tarde,9,8.5092,19.13,5.5
2024-08-20,14:50,tarde,10,8.5085,19.13,5.5
2024-08-20,14:50,tarde,11,9.5763,19.13,5.5
2024-08-20,14:50,tarde,12,8.7181,19.13,5.5
2024-08-20,14:50,tarde,13,8.3132,19.13,5.5
2024-08-20,14:50,tarde,14,8.7652,19.13,5.5
2024-08-20,14:50,tarde,15,8.5888,19.13,5.5
2024-08-20,14:50,tarde,16,7.2413,19.13,5.5
2024-08-20,15:00,tarde,1,8.9456,20.14,5.5
2024-08-20,15:00,tarde,2,9.4908,20.14,5.5
2024-08-20,15:00,tarde,3,9.2407,20.14,5.5
2024-08-20,15:00,tarde,4,10.3079,20.14,5.5
2024-08-20,15:00,tarde,5,9.7207,20.14,5.5
2024-08-20,15:00,tarde,6,9.8394,20.14,5.5
2024-08-20,15:00,tarde,7,10.6501,20.14,5.5
2024-08-20,15:00,tarde,8,9.4249,20.14,5.5
2024-08-20,15:00,tarde,9,9.0678,20.14,5.5
2024-08-20,15:00,tarde,10,9.5542,20.14,5.5
2024-08-20,15:00,tarde,11,8.6345,20.14,5.5
2024-08-20,15:00,tarde,12,9.0346,20.14,5.5
2024-08-20,15:00,tarde,13,8.5814,20.14,5.5
2024-08-20,15:00,tarde,14,9.0246,20.14,5.5
2024-08-20,15:00,tarde,15,8.1499,20.14,5.5
2024-08-20,15:00,tarde,16,7.9588,20.14,5.5
2024-08-20,15:10,tarde,1,9.2181,19.53,5.5
2024-08-20,15:10,tarde,2,8.8874,19.53,5.5
2024-08-20,15:10,tarde,3,7.8135,19.53,5.5
2024-08-20,15:10,tarde,4,8.0967,19.53,5.5
2024-08-20,15:10,tarde,5,8.2816,19.53,5.5
2024-08-20,15:10,tarde,6,8.4402,19.53,5.5
2024-08-20,15:10,tarde,7,9.2187,19.53,5.5
2024-08-20,15:10,tarde,8,9.1014,19.53,5.5
2024-08-20,15:10,tarde,9,9.6092,19.53,5.5
2024-08-20,15:10,tarde,10,9.4217,19.53,5.5
2024-08-20,15:10,tarde,11,9.6131,19.53,5.5
2024-08-20,15:10,tarde,12,9.335,19.53,5.5
2024-08-20,15:10,tarde,13,9.0958,19.53,5.5
2024-08-20,15:10,tarde,14,9.437,19.53,5.5
2024-08-20,15:10,tarde,15,9.0456,19.53,5.5
2024-08-20,15:10,tarde,16,8.552,19.53,5.5
2024-08-20,15:20,tarde,1,9.7326,19.31,5.5
2024-08-20,15:20,tarde,2,7.5625,19.31,5.5
2024-08-20,15:20,tarde,3,8.7957,19.31,5.5
2024-08-20,15:20,tarde,4,8.7865,19.31,5.5
2024-08-20,15:20,tarde,5,9.6616,19.31,5.5
2024-08-20,15:20,tarde,6,9.9128,19.31,5.5
2024-08-20,15:20,tarde,7,8.0999,19.31,5.5
2024-08-20,15:20,tarde,8,9.8167,19.31,5.5
2024-08-20,15:20,tarde,9,8.2671,19.31,5.5
2024-08-20,15:20,tarde,10,8.2853,19.31,5.5
2024-08-20,15:20,tarde,11,8.8294,19.31,5.5
2024-08-20,15:20,tarde,12,8.7791,19.31,5.5
2024-08-20,15:20,tarde,13,8.0349,19.31,5.5
2024-08-20,15:20,tarde,14,9.1727,19.31,5.5
2024-08-20,15:20,tarde,15,8.9088,19.31,5.5
2024-08-20,15:20,tarde,16,8.9303,19.31,5.5
2024-08-20,15:30,tarde,1,8.7099,19.0,5.5
2024-08-20,15:30,tarde,2,8.9463,19.0,5.5
2024-08-20,15:30,tarde,3,8.9517,19.0,5.5
2024-08-20,15:30,tarde,4,9.9828,19.0,5.5
2024-08-20,15:30,tarde,5,7.2695,19.0,5.5
2024-08-20,15:30,tarde,6,8.3958,19.0,5.5
2024-08-20,15:30,tarde,7,8.9733,19.0,5.5
2024-08-20,15:30,tarde,8,8.3187,19.0,5.5
2024-08-20,15:30,tarde,9,8.815,19.0,5.5
2024-08-20,15:30,tarde,10,8.8944,19.0,5.5
2024-08-20,15:30,tarde,11,8.5754,19.0,5.5
2024-08-20,15:30,tarde,12,9.0087,19.0,5.5
2024-08-20,15:30,tarde,13,9.3469,19.0,5.5
2024-08-20,15:30,tarde,14,8.6517,19.0,5.5
2024-08-20,15:30,tarde,15,8.2632,19.0,5.5
2024-08-20,15:30,tarde,16,8.2496,19.0,5.5
2024-08-20,22:00,noche,1,7.7955,17.0,5.5
2024-08-20,22:00,noche,2,6.7558,17.0,5.5
2024-08-20,22:00,noche,3,8.0769,17.0,5.5
2024-08-20,22:00,noche,4,7.5294,17.0,5.5
2024-08-20,22:00,noche,5,8.5569,17.0,5.5
2024-08-20,22:00,noche,6,8.1546,17.0,5.5
2024-08-20,22:00,noche,7,8.502,17.0,5.5
2024-08-20,22:00,noche,8,7.1934,17.0,5.5
2024-08-20,22:00,noche,9,7.5772,17.0,5.5
2024-08-20,22:00,noche,10,7.0545,17.0,5.5
2024-08-20,22:00,noche,11,7.3769,17.0,5.5
2024-08-20,22:00,noche,12,8.5513,17.0,5.5
2024-08-20,22:00,noche,13,8.6925,17.0,5.5
2024-08-20,22:00,noche,14,6.9689,17.0,5.5
2024-08-20,22:00,noche,15,7.1488,17.0,5.5
2024-08-20,22:00,noche,16,7.2115,17.0,5.5
2024-08-20,22:10,noche,1,8.1514,17.0,5.5
2024-08-20,22:10,noche,2,6.7441,17.0,5.5
2024-08-20,22:10,noche,3,6.8382,17.0,5.5
2024-08-20,22:10,noche,4,8.0938,17.0,5.5
2024-08-20,22:10,noche,5,6.6306,17.0,5.5
2024-08-20,22:10,noche,6,7.5319,17.0,5.5
2024-08-20,22:10,noche,7,7.8973,17.0,5.5
2024-08-20,22:10,noche,8,8.0494,17.0,5.5
2024-08-20,22:10,noche,9,7.715,17.0,5.5
2024-08-20,22:10,noche,10,7.5805,17.0,5.5
2024-08-20,22:10,noche,11,8.3067,17.0,5.5
2024-08-20,22:10,noche,12,7.9711,17.0,5.5
2024-08-20,22:10,noche,13,7.4118,17.0,5.5
2024-08-20,22:10,noche,14,7.6662,17.0,5.5
2024-08-20,22:10,noche,15,7.6284,17.0,5.5
2024-08-20,22:10,noche,16,8.2128,17.0,5.5
2024-08-20,22:20,noche,1,8.2718,17.0,5.5
2024-08-20,22:20,noche,2,8.5287,17.0,5.5
2024-08-20,22:20,noche,3,7.4336,17.0,5.5
2024-08-20,22:20,noche,4,7.4855,17.0,5.5
2024-08-20,22:20,noche,5,7.6588,17.0,5.5
2024-08-20,22:20,noche,6,7.7139,17.0,5.5
2024-08-20,22:20,noche,7,7.1952,17.0,5.5
2024-08-20,22:20,noche,8,8.5596,17.0,5.5
2024-08-20,22:20,noche,9,8.33,17.0,5.5
2024-08-20,22:20,noche,10,7.6166,17.0,5.5
2024-08-20,22:20,noche,11,8.185,17.0,5.5
2024-08-20,22:20,noche,12,7.9337,17.0,5.5
2024-08-20,22:20,noche,13,8.2319,17.0,5.5
2024-08-20,22:20,noche,14,6.8535,17.0,5.5
2024-08-20,22:20,noche,15,7.327,17.0,5.5
2024-08-20,22:20,noche,16,7.2216,17.0,5.5
2024-08-20,22:30,noche,1,8.1742,17.0,5.5
2024-08-20,22:30,noche,2,7.4229,17.0,5.5
2024-08-20,22:30,noche,3,6.3,17.0,5.5
2024-08-20,22:30,noche,4,7.151,17.0,5.5
2024-08-20,22:30,noche,5,7.7634,17.0,5.5
2024-08-20,22:30,noche,6,7.8383,17.0,5.5
2024-08-20,22:30,noche,7,8.8102,17.0,5.5
2024-08-20,22:30,noche,8,8.1496,17.0,5.5
2024-08-20,22:30,noche,9,7.8489,17.0,5.5
2024-08-20,22:30,noche,10,7.7806,17.0,5.5
2024-08-20,22:30,noche,11,8.4625,17.0,5.5
2024-08-20,22:30,noche,12,7.4459,17.0,5.5
2024-08-20,22:30,noche,13,7.7158,17.0,5.5
2024-08-20,22:30,noche,14,7.0035,17.0,5.5
2024-08-20,22:30,noche,15,8.2188,17.0,5.5
2024-08-20,22:30,noche,16,7.473,17.0,5.5
2024-08-20,22:40,noche,1,7.3755,17.0,5.5
2024-08-20,22:40,noche,2,7.7313,17.0,5.5
2024-08-20,22:40,noche,3,8.1058,17.0,5.5
2024-08-20,22:40,noche,4,7.6496,17.0,5.5
2024-08-20,22:40,noche,5,7.4793,17.0,5.5
2024-08-20,22:40,noche,6,7.4074,17.0,5.5
2024-08-20,22:40,noche,7,8.0034,17.0,5.5
2024-08-20,22:40,noche,8,7.5852,17.0,5.5
2024-08-20,22:40,noche,9,7.5277,17.0,5.5
2024-08-20,22:40,noche,10,6.9984,17.0,5.5
2024-08-20,22:40,noche,11,7.8466,17.0,5.5
2024-08-20,22:40,noche,12,7.6913,17.0,5.5
2024-08-20,22:40,noche,13,7.607,17.0,5.5
2024-08-20,22:40,noche,14,7.7609,17.0,5.5
2024-08-20,22:40,noche,15,7.8364,17.0,5.5
2024-08-20,22:40,noche,16,7.6455,17.0,5.5
2024-08-20,22:50,noche,1,8.1316,17.0,5.5
2024-08-20,22:50,noche,2,7.6556,17.0,5.5
2024-08-20,22:50,noche,3,7.4598,17.0,5.5
2024-08-20,22:50,noche,4,7.1737,17.0,5.5
2024-08-20,22:50,noche,5,7.4441,17.0,5.5
2024-08-20,22:50,noche,6,7.8118,17.0,5.5
2024-08-20,22:50,noche,7,7.3282,17.0,5.5
2024-08-20,22:50,noche,8,7.8576,17.0,5.5
2024-08-20,22:50,noche,9,7.2207,17.0,5.5
2024-08-20,22:50,noche,10,6.8034,17.0,5.5
2024-08-20,22:50,noche,11,8.2916,17.0,5.5
2024-08-20,22:50,noche,12,7.5154,17.0,5.5
2024-08-20,22:50,noche,13,7.2978,17.0,5.5
2024-08-20,22:50,noche,14,7.0008,17.0,5.5
2024-08-20,22:50,noche,15,7.6511,17.0,5.5
2024-08-20,22:50,noche,16,8.0212,17.0,5.5
2024-08-20,23:00,noche,1,7.5582,17.0,5.5
2024-08-20,23:00,noche,2,7.6707,17.0,5.5
2024-08-20,23:00,noche,3,8.443,17.0,5.5
2024-08-20,23:00,noche,4,6.7137,17.0,5.5
2024-08-20,23:00,noche,5,8.9801,17.0,5.5
2024-08-20,23:00,noche,6,9.2665,17.0,5.5
2024-08-20,23:00,noche,7,6.1762,17.0,5.5
2024-08-20,23:00,noche,8,7.7415,17.0,5.5
2024-08-20,23:00,noche,9,7.3686,17.0,5.5
2024-08-20,23:00,noche,10,7.6411,17.0,5.5
2024-08-20,23:00,noche,11,7.549,17.0,5.5
2024-08-20,23:00,noche,12,8.2871,17.0,5.5
2024-08-20,23:00,noche,13,7.7325,17.0,5.5
2024-08-20,23:00,noche,14,7.1084,17.0,5.5
2024-08-20,23:00,noche,15,7.3119,17.0,5.5
2024-08-20,23:00,noche,16,7.5412,17.0,5.5
2024-08-20,23:10,noche,1,7.0898,17.0,5.5
2024-08-20,23:10,noche,2,6.8123,17.0,5.5
2024-08-20,23:10,noche,3,8.9956,17.0,5.5
2024-08-20,23:10,noche,4,7.4145,17.0,5.5
2024-08-20,23:10,noche,5,7.7176,17.0,5.5
2024-08-20,23:10,noche,6,7.5613,17.0,5.5
2024-08-20,23:10,noche,7,8.1289,17.0,5.5
2024-08-20,23:10,noche,8,8.8637,17.0,5.5
2024-08-20,23:10,noche,9,8.148,17.0,5.5
2024-08-20,23:10,noche,10,6.889,17.0,5.5
2024-08-20,23:10,noche,11,6.9695,17.0,5.5
2024-08-20,23:10,noche,12,7.5606,17.0,5.5
2024-08-20,23:10,noche,13,7.6391,17.0,5.5
2024-08-20,23:10,noche,14,6.6315,17.0,5.5
2024-08-20,23:10,noche,15,7.877,17.0,5.5
2024-08-20,23:10,noche,16,6.6478,17.0,5.5
2024-08-20,23:20,noche,1,8.696,17.04,5.5
2024-08-20,23:20,noche,2,8.8924,17.04,5.5
2024-08-20,23:20,noche,3,7.651,17.04,5.5
2024-08-20,23:20,noche,4,8.0634,17.04,5.5
2024-08-20,23:20,noche,5,7.0608,17.04,5.5
2024-08-20,23:20,noche,6,8.1742,17.04,5.5
2024-08-20,23:20,noche,7,7.5011,17.04,5.5
2024-08-20,23:20,noche,8,7.1477,17.04,5.5
2024-08-20,23:20,noche,9,7.6264,17.04,5.5
2024-08-20,23:20,noche,10,7.5206,17.04,5.5
2024-08-20,23:20,noche,11,7.6049,17.04,5.5
2024-08-20,23:20,noche,12,8.3698,17.04,5.5
2024-08-20,23:20,noche,13,7.3288,17.04,5.5
2024-08-20,23:20,noche,14,8.6642,17.04,5.5
2024-08-20,23:20,noche,15,6.6547,17.04,5.5
2024-08-20,23:20,noche,16,8.1554,17.04,5.5
2024-08-20,23:30,noche,1,7.1901,17.0,5.5
2024-08-20,23:30,noche,2,7.7994,17.0,5.5
2024-08-20,23:30,noche,3,7.5059,17.0,5.5
2024-08-20,23:30,noche,4,7.5938,17.0,5.5
2024-08-20,23:30,noche,5,8.2808,17.0,5.5
2024-08-20,23:30,noche,6,8.6999,17.0,5.5
2024-08-20,23:30,noche,7,8.5143,17.0,5.5
2024-08-20,23:30,noche,8,7.5571,17.0,5.5
2024-08-20,23:30,noche,9,7.9106,17.0,5.5
2024-08-20,23:30,noche,10,7.3308,17.0,5.5
2024-08-20,23:30,noche,11,7.2051,17.0,5.5
2024-08-20,23:30,noche,12,7.1122,17.0,5.5
2024-08-20,23:30,noche,13,7.5375,17.0,5.5
2024-08-20,23:30,noche,14,7.7908,17.0,5.5
2024-08-20,23:30,noche,15,6.3203,17.0,5.5
2024-08-20,23:30,noche,16,7.2281,17.0,5.5
2024-08-21,06:00,mañana,1,8.7096,17.0,5.5
2024-08-21,06:00,mañana,2,8.4731,17.0,5.5
2024-08-21,06:00,mañana,3,7.4489,17.0,5.5
2024-08-21,06:00,mañana,4,6.9619,17.0,5.5
2024-08-21,06:00,mañana,5,8.0759,17.0,5.5
2024-08-21,06:00,mañana,6,6.4095,17.0,5.5
2024-08-21,06:00,mañana,7,8.4661,17.0,5.5
2024-08-21,06:00,mañana,8,7.6718,17.0,5.5
2024-08-21,06:00,mañana,9,8.8988,17.0,5.5
2024-08-21,06:00,mañana,10,6.7638,17.0,5.5
2024-08-21,06:00,mañana,11,8.3509,17.0,5.5
2024-08-21,06:00,mañana,12,7.7397,17.0,5.5
2024-08-21,06:00,mañana,13,7.6014,17.0,5.5
2024-08-21,06:00,mañana,14,6.8385,17.0,5.5
2024-08-21,06:00,mañana,15,7.7496,17.0,5.5
2024-08-21,06:00,mañana,16,7.6313,17.0,5.5
2024-08-21,06:10,mañana,1,8.8711,17.1,5.5
2024-08-21,06:10,mañana,2,8.4048,17.1,5.5
2024-08-21,06:10,mañana,3,7.4437,17.1,5.5
2024-08-21,06:10,mañana,4,7.1977,17.1,5.5
2024-08-21,06:10,mañana,5,6.9789,17.1,5.5
2024-08-21,06:10,mañana,6,8.6839,17.1,5.5
2024-08-21,06:10,mañana,7,7.3331,17.1,5.5
2024-08-21,06:10,mañana,8,8.6881,17.1,5.5
2024-08-21,06:10,mañana,9,8.115,17.1,5.5
2024-08-21,06:10,mañana,10,7.9979,17.1,5.5
2024-08-21,06:10,mañana,11,7.6159,17.1,5.5
2024-08-21,06:10,mañana,12,8.1964,17.1,5.5
2024-08-21,06:10,mañana,13,7.7907,17.1,5.5
2024-08-21,06:10,mañana,14,7.4269,17.1,5.5
2024-08-21,06:10,mañana,15,7.8067,17.1,5.5
2024-08-21,06:10,mañana,16,7.1737,17.1,5.5
2024-08-21,06:20,mañana,1,7.321,17.16,5.5
2024-08-21,06:20,mañana,2,8.1599,17.16,5.5
2024-08-21,06:20,mañana,3,7.7616,17.16,5.5
2024-08-21,06:20,mañana,4,8.0933,17.16,5.5
2024-08-21,06:20,mañana,5,7.5277,17.16,5.5
2024-08-21,06:20,mañana,6,7.0745,17.16,5.5
2024-08-21,06:20,mañana,7,8.841,17.16,5.5
2024-08-21,06:20,mañana,8,8.728,17.16,5.5
2024-08-21,06:20,mañana,9,8.3303,17.16,5.5
2024-08-21,06:20,mañana,10,7.5673,17.16,5.5
2024-08-21,06:20,mañana,11,7.6198,17.16,5.5
2024-08-21,06:20,mañana,12,8.6294,17.16,5.5
2024-08-21,06:20,mañana,13,7.5877,17.16,5.5
2024-08-21,06:20,mañana,14,7.2721,17.16,5.5
2024-08-21,06:20,mañana,15,8.4772,17.16,5.5
2024-08-21,06:20,mañana,16,7.2274,17.16,5.5
2024-08-21,06:30,mañana,1,8.8611,17.12,5.5
2024-08-21,06:30,mañana,2,6.961,17.12,5.5
2024-08-21,06:30,mañana,3,8.1109,17.12,5.5
2024-08-21,06:30,mañana,4,9.0426,17.12,5.5
2024-08-21,06:30,mañana,5,7.8179,17.12,5.5
2024-08-21,06:30,mañana,6,7.6416,17.12,5.5
2024-08-21,06:30,mañana,7,7.0993,17.12,5.5
2024-08-21,06:30,mañana,8,8.4494,17.12,5.5
2024-08-21,06:30,mañana,9,7.3379,17.12,5.5
2024-08-21,06:30,mañana,10,7.7431,17.12,5.5
2024-08-21,06:30,mañana,11,7.0593,17.12,5.5
2024-08-21,06:30,mañana,12,8.7341,17.12,5.5
2024-08-21,06:30,mañana,13,8.4929,17.12,5.5
2024-08-21,06:30,mañana,14,7.6254,17.12,5.5
2024-08-21,06:30,mañana,15,6.7521,17.12,5.5
2024-08-21,06:30,mañana,16,8.111,17.12,5.5
2024-08-21,06:40,mañana,1,7.5804,17.0,5.5
2024-08-21,06:40,mañana,2,7.1369,17.0,5.5
2024-08-21,06:40,mañana,3,6.7427,17.0,5.5
2024-08-21,06:40,mañana,4,7.4124,17.0,5.5
2024-08-21,06:40,mañana,5,6.9272,17.0,5.5
2024-08-21,06:40,mañana,6,7.4263,17.0,5.5
2024-08-21,06:40,mañana,7,8.2466,17.0,5.5
2024-08-21,06:40,mañana,8,7.5748,17.0,5.5
2024-08-21,06:40,mañana,9,8.0134,17.0,5.5
2024-08-21,06:40,mañana,10,7.366,17.0,5.5
2024-08-21,06:40,mañana,11,7.8391,17.0,5.5
2024-08-21,06:40,mañana,12,8.9525,17.0,5.5
2024-08-21,06:40,mañana,13,7.5909,17.0,5.5
2024-08-21,06:40,mañana,14,7.87,17.0,5.5
2024-08-21,06:40,mañana,15,6.5176,17.0,5.5
2024-08-21,06:40,mañana,16,8.1022,17.0,5.5
2024-08-21,06:50,mañana,1,7.5137,17.0,5.5
2024-08-21,06:50,mañana,2,8.4303,17.0,5.5
2024-08-21,06:50,mañana,3,7.7261,17.0,5.5
2024-08-21,06:50,mañana,4,8.1669,17.0,5.5
2024-08-21,06:50,mañana,5,8.2026,17.0,5.5
2024-08-21,06:50,mañana,6,7.5285,17.0,5.5
2024-08-21,06:50,mañana,7,8.4551,17.0,5.5
2024-08-21,06:50,mañana,8,7.3446,17.0,5.5
