Fecha,Hora,Turno,Boquilla,Peso (g),Temperatura del fluido (°C),Presión de llenado (bar),% de Reproceso,Etapa
2024-08-16,14:30,tarde,10,22.3986,22.7,4.0,20,Depositado
2024-08-16,14:30,tarde,11,22.4706,22.7,4.0,20,Depositado
2024-08-16,14:30,tarde,12,21.665,22.7,4.0,20,Depositado
2024-08-16,14:30,tarde,13,21.8138,22.7,4.0,20,Depositado
2024-08-16,14:30,tarde,14,20.8783,22.7,4.0,20,Depositado
2024-08-16,14:30,tarde,15,21.491,22.7,4.0,20,Depositado
2024-08-16,14:30,tarde,16,21.6791,22.7,4.0,20,Depositado
2024-08-16,14:40,tarde,1,22.12,23.1,4.0,20,Depositado
2024-08-16,14:40,tarde,2,21.5695,23.1,4.0,20,Depositado
2024-08-16,14:40,tarde,3,21.8027,23.1,4.0,20,Depositado
2024-08-16,14:40,tarde,4,21.4183,23.1,4.0,20,Depositado
2024-08-16,14:40,tarde,5,22.1724,23.1,4.0,20,Depositado
2024-08-16,14:40,tarde,6,22.3099,23.1,4.0,20,Depositado
2024-08-16,14:40,tarde,7,22.2973,23.1,4.0,20,Depositado
2024-08-16,14:40,tarde,8,22.0867,23.1,4.0,20,Depositado
2024-08-16,14:40,tarde,9,21.2478,23.1,4.0,20,Depositado
2024-08-16,14:40,tarde,10,21.7452,23.1,4.0,20,Depositado
2024-08-16,14:40,tarde,11,21.8601,23.1,4.0,20,Depositado
2024-08-16,14:40,tarde,12,21.8622,23.1,4.0,20,Depositado
2024-08-16,14:40,tarde,13,22.1205,23.1,4.0,20,Depositado
2024-08-16,14:40,tarde,14,22.8498,23.1,4.0,20,Depositado
2024-08-16,14:40,tarde,15,22.5185,23.1,4.0,20,Depositado
2024-08-16,14:40,tarde,16,21.5467,23.1,4.0,20,Depositado
2024-08-16,14:50,tarde,1,22.4463,23.29,4.0,20,Depositado
2024-08-16,14:50,tarde,2,22.4258,23.29,4.0,20,Depositado
2024-08-16,14:50,tarde,3,21.6447,23.29,4.0,20,Depositado
2024-08-16,14:50,tarde,4,22.5384,23.29,4.0,20,Depositado
2024-08-16,14:50,tarde,5,21.9934,23.29,4.0,20,Depositado
2024-08-16,14:50,tarde,6,21.3186,23.29,4.0,20,Depositado
2024-08-16,14:50,tarde,7,22.3258,23.29,4.0,20,Depositado
2024-08-16,14:50,tarde,8,22.1972,23.29,4.0,20,Depositado
2024-08-16,14:50,tarde,9,21.9571,23.29,4.0,20,Depositado
2024-08-16,14:50,tarde,10,22.0598,23.29,4.0,20,Depositado
2024-08-16,14:50,tarde,11,21.6917,23.29,4.0,20,Depositado
2024-08-16,14:50,tarde,12,22.4095,23.29,4.0,20,Depositado
2024-08-16,14:50,tarde,13,22.0565,23.29,4.0,20,Depositado
2024-08-16,14:50,tarde,14,22.1699,23.29,4.0,20,Depositado
2024-08-16,14:50,tarde,15,22.2729,23.29,4.0,20,Depositado
2024-08-16,14:50,tarde,16,21.4565,23.29,4.0,20,Depositado
2024-08-16,15:00,tarde,1,21.5971,23.36,4.0,20,Depositado
2024-08-16,15:00,tarde,2,20.8866,23.36,4.0,20,Depositado
2024-08-16,15:00,tarde,3,22.385,23.36,4.0,20,Depositado
2024-08-16,15:00,tarde,4,21.4254,23.36,4.0,20,Depositado
2024-08-16,15:00,tarde,5,22.1516,23.36,4.0,20,Depositado
2024-08-16,15:00,tarde,6,22.2803,23.36,4.0,20,Depositado
2024-08-16,15:00,tarde,7,22.4053,23.36,4.0,20,Depositado
2024-08-16,15:00,tarde,8,21.4298,23.36,4.0,20,Depositado
2024-08-16,15:00,tarde,9,22.0448,23.36,4.0,20,Depositado
2024-08-16,15:00,tarde,10,22.982,23.36,4.0,20,Depositado
2024-08-16,15:00,tarde,11,23.0057,23.36,4.0,20,Depositado
2024-08-16,15:00,tarde,12,22.6132,23.36,4.0,20,Depositado
2024-08-16,15:00,tarde,13,22.2622,23.36,4.0,20,Depositado
2024-08-16,15:00,tarde,14,21.5372,23.36,4.0,20,Depositado
2024-08-16,15:00,tarde,15,22.4681,23.36,4.0,20,Depositado
2024-08-16,15:00,tarde,16,21.9947,23.36,4.0,20,Depositado
2024-08-16,15:10,tarde,1,22.3827,23.47,4.0,20,Depositado
2024-08-16,15:10,tarde,2,21.7383,23.47,4.0,20,Depositado
2024-08-16,15:10,tarde,3,21.9866,23.47,4.0,20,Depositado
2024-08-16,15:10,tarde,4,22.1686,23.47,4.0,20,Depositado
2024-08-16,15:10,tarde,5,22.213,23.47,4.0,20,Depositado
2024-08-16,15:10,tarde,6,22.3466,23.47,4.0,20,Depositado
2024-08-16,15:10,tarde,7,21.7672,23.47,4.0,20,Depositado
2024-08-16,15:10,tarde,8,21.3546,23.47,4.0,20,Depositado
2024-08-16,15:10,tarde,9,22.9574,23.47,4.0,20,Depositado
2024-08-16,15:10,tarde,10,23.4242,23.47,4.0,20,Depositado
2024-08-16,15:10,tarde,11,22.3216,23.47,4.0,20,Depositado
2024-08-16,15:10,tarde,12,21.365,23.47,4.0,20,Depositado
2024-08-16,15:10,tarde,13,21.6625,23.47,4.0,20,Depositado
2024-08-16,15:10,tarde,14,22.3549,23.47,4.0,20,Depositado
2024-08-16,15:10,tarde,15,22.8042,23.47,4.0,20,Depositado
2024-08-16,15:10,tarde,16,21.425,23.47,4.0,20,Depositado
2024-08-16,15:20,tarde,1,22.0129,23.49,4.0,20,Depositado
2024-08-16,15:20,tarde,2,22.1858,23.49,4.0,20,Depositado
2024-08-16,15:20,tarde,3,22.5469,23.49,4.0,20,Depositado
2024-08-16,15:20,tarde,4,21.8945,23.49,4.0,20,Depositado
2024-08-16,15:20,tarde,5,21.2355,23.49,4.0,20,Depositado
2024-08-16,15:20,tarde,6,22.4154,23.49,4.0,20,Depositado
2024-08-16,15:20,tarde,7,22.6874,23.49,4.0,20,Depositado
2024-08-16,15:20,tarde,8,22.0354,23.49,4.0,20,Depositado
2024-08-16,15:20,tarde,9,22.2988,23.49,4.0,20,Depositado
2024-08-16,15:20,tarde,10,21.8238,23.49,4.0,20,Depositado
2024-08-16,15:20,tarde,11,21.6233,23.49,4.0,20,Depositado
2024-08-16,15:20,tarde,12,22.6343,23.49,4.0,20,Depositado
2024-08-16,15:20,tarde,13,22.2892,23.49,4.0,20,Depositado
2024-08-16,15:20,tarde,14,22.3448,23.49,4.0,20,Depositado
2024-08-16,15:20,tarde,15,22.8911,23.49,4.0,20,Depositado
2024-08-16,15:20,tarde,16,21.5104,23.49,4.0,20,Depositado
2024-08-16,15:30,tarde,1,21.7819,23.34,4.0,20,Depositado
2024-08-16,15:30,tarde,2,22.1653,23.34,4.0,20,Depositado
2024-08-16,15:30,tarde,3,21.7753,23.34,4.0,20,Depositado
2024-08-16,15:30,tarde,4,22.5029,23.34,4.0,20,Depositado
2024-08-16,15:30,tarde,5,21.9788,23.34,4.0,20,Depositado
2024-08-16,15:30,tarde,6,21.544,23.34,4.0,20,Depositado
2024-08-16,15:30,tarde,7,22.1155,23.34,4.0,20,Depositado
2024-08-16,15:30,tarde,8,22.172,23.34,4.0,20,Depositado
2024-08-16,15:30,tarde,9,22.5847,23.34,4.0,20,Depositado
2024-08-16,15:30,tarde,10,22.2923,23.34,4.0,20,Depositado
2024-08-16,15:30,tarde,11,22.329,23.34,4.0,20,Depositado
2024-08-16,15:30,tarde,12,22.253,23.34,4.0,20,Depositado
2024-08-16,15:30,tarde,13,21.9784,23.34,4.0,20,Depositado
2024-08-16,15:30,tarde,14,21.6932,23.34,4.0,20,Depositado
2024-08-16,15:30,tarde,15,22.236,23.34,4.0,20,Depositado
2024-08-16,15:30,tarde,16,21.9001,23.34,4.0,20,Depositado
2024-08-16,22:00,noche,1,20.1125,17.31,4.0,1,Depositado
2024-08-16,22:00,noche,2,19.9248,17.31,4.0,1,Depositado
2024-08-16,22:00,noche,3,19.5417,17.31,4.0,1,Depositado
2024-08-16,22:00,noche,4,19.4044,17.31,4.0,1,Depositado
2024-08-16,22:00,noche,5,19.1525,17.31,4.0,1,Depositado
2024-08-16,22:00,noche,6,18.519,17.31,4.0,1,Depositado
2024-08-16,22:00,noche,7,19.0833,17.31,4.0,1,Depositado
2024-08-16,22:00,noche,8,19.2548,17.31,4.0,1,Depositado
2024-08-16,22:00,noche,9,19.3239,17.31,4.0,1,Depositado
2024-08-16,22:00,noche,10,19.4535,17.31,4.0,1,Depositado
2024-08-16,22:00,noche,11,19.6975,17.31,4.0,1,Depositado
2024-08-16,22:00,noche,12,18.8262,17.31,4.0,1,Depositado
2024-08-16,22:00,noche,13,18.8311,17.31,4.0,1,Depositado
2024-08-16,22:00,noche,14,19.9835,17.31,4.0,1,Depositado
2024-08-16,22:00,noche,15,19.6163,17.31,4.0,1,Depositado
2024-08-16,22:00,noche,16,18.989,17.31,4.0,1,Depositado
2024-08-16,22:10,noche,1,19.1421,17.06,4.0,0,Depositado
2024-08-16,22:10,noche,2,19.1445,17.06,4.0,0,Depositado
2024-08-16,22:10,noche,3,19.2171,17.06,4.0,0,Depositado
2024-08-16,22:10,noche,4,19.4552,17.06,4.0,0,Depositado
2024-08-16,22:10,noche,5,20.5689,17.06,4.0,0,Depositado
2024-08-16,22:10,noche,6,19.3025,17.06,4.0,0,Depositado
2024-08-16,22:10,noche,7,19.5578,17.06,4.0,0,Depositado
2024-08-16,22:10,noche,8,18.2893,17.06,4.0,0,Depositado
2024-08-16,22:10,noche,9,18.9382,17.06,4.0,0,Depositado
2024-08-16,22:10,noche,10,19.8636,17.06,4.0,0,Depositado
2024-08-16,22:10,noche,11,19.4173,17.06,4.0,0,Depositado
2024-08-16,22:10,noche,12,16.8299,17.06,4.0,0,Depositado
2024-08-16,22:10,noche,13,19.564,17.06,4.0,0,Depositado
2024-08-16,22:10,noche,14,20.2358,17.06,4.0,0,Depositado
2024-08-16,22:10,noche,15,18.1222,17.06,4.0,0,Depositado
2024-08-16,22:10,noche,16,20.0205,17.06,4.0,0,Depositado
2024-08-16,22:20,noche,1,17.7031,17.0,4.0,1,Depositado
2024-08-16,22:20,noche,2,19.7065,17.0,4.0,1,Depositado
2024-08-16,22:20,noche,3,19.1953,17.0,4.0,1,Depositado
2024-08-16,22:20,noche,4,17.931,17.0,4.0,1,Depositado
2024-08-16,22:20,noche,5,19.4409,17.0,4.0,1,Depositado
2024-08-16,22:20,noche,6,19.8215,17.0,4.0,1,Depositado
2024-08-16,22:20,noche,7,19.3965,17.0,4.0,1,Depositado
2024-08-16,22:20,noche,8,19.5158,17.0,4.0,1,Depositado
2024-08-16,22:20,noche,9,18.9777,17.0,4.0,1,Depositado
2024-08-16,22:20,noche,10,18.1948,17.0,4.0,1,Depositado
2024-08-16,22:20,noche,11,19.5736,17.0,4.0,1,Depositado
2024-08-16,22:20,noche,12,20.1449,17.0,4.0,1,Depositado
2024-08-16,22:20,noche,13,19.81,17.0,4.0,1,Depositado
2024-08-16,22:20,noche,14,18.1265,17.0,4.0,1,Depositado
2024-08-16,22:20,noche,15,18.382,17.0,4.0,1,Depositado
2024-08-16,22:20,noche,16,18.7432,17.0,4.0,1,Depositado
2024-08-16,22:30,noche,1,18.3398,17.0,4.0,1,Depositado
2024-08-16,22:30,noche,2,19.2239,17.0,4.0,1,Depositado
2024-08-16,22:30,noche,3,19.4124,17.0,4.0,1,Depositado
2024-08-16,22:30,noche,4,18.4277,17.0,4.0,1,Depositado
2024-08-16,22:30,noche,5,19.6196,17.0,4.0,1,Depositado
2024-08-16,22:30,noche,6,19.5246,17.0,4.0,1,Depositado
2024-08-16,22:30,noche,7,18.904,17.0,4.0,1,Depositado
2024-08-16,22:30,noche,8,19.1068,17.0,4.0,1,Depositado
2024-08-16,22:30,noche,9,18.1471,17.0,4.0,1,Depositado
2024-08-16,22:30,noche,10,19.0206,17.0,4.0,1,Depositado
2024-08-16,22:30,noche,11,19.204,17.0,4.0,1,Depositado
2024-08-16,22:30,noche,12,19.2911,17.0,4.0,1,Depositado
2024-08-16,22:30,noche,13,19.4046,17.0,4.0,1,Depositado
2024-08-16,22:30,noche,14,19.3319,17.0,4.0,1,Depositado
2024-08-16,22:30,noche,15,19.0573,17.0,4.0,1,Depositado
2024-08-16,22:30,noche,16,19.3545,17.0,4.0,1,Depositado
2024-08-16,22:40,noche,1,19.7411,17.0,4.0,0,Depositado
2024-08-16,22:40,noche,2,19.1484,17.0,4.0,0,Depositado
2024-08-16,22:40,noche,3,19.3715,17.0,4.0,0,Depositado
2024-08-16,22:40,noche,4,19.0995,17.0,4.0,0,Depositado
2024-08-16,22:40,noche,5,18.8508,17.0,4.0,0,Depositado
2024-08-16,22:40,noche,6,19.4824,17.0,4.0,0,Depositado
2024-08-16,22:40,noche,7,18.9002,17.0,4.0,0,Depositado
2024-08-16,22:40,noche,8,19.4085,17.0,4.0,0,Depositado
2024-08-16,22:40,noche,9,19.2153,17.0,4.0,0,Depositado
2024-08-16,22:40,noche,10,19.0359,17.0,4.0,0,Depositado
2024-08-16,22:40,noche,11,19.0228,17.0,4.0,0,Depositado
2024-08-16,22:40,noche,12,18.9256,17.0,4.0,0,Depositado
2024-08-16,22:40,noche,13,18.3113,17.0,4.0,0,Depositado
2024-08-16,22:40,noche,14,19.4068,17.0,4.0,0,Depositado
2024-08-16,22:40,noche,15,19.325,17.0,4.0,0,Depositado
2024-08-16,22:40,noche,16,19.6588,17.0,4.0,0,Depositado
2024-08-16,22:50,noche,1,18.913,17.37,4.0,2,Depositado
2024-08-16,22:50,noche,2,20.2235,17.37,4.0,2,Depositado
2024-08-16,22:50,noche,3,18.9949,17.37,4.0,2,Depositado
2024-08-16,22:50,noche,4,18.7274,17.37,4.0,2,Depositado
2024-08-16,22:50,noche,5,18.6634,17.37,4.0,2,Depositado
2024-08-16,22:50,noche,6,18.2637,17.37,4.0,2,Depositado
2024-08-16,22:50,noche,7,20.0276,17.37,4.0,2,Depositado
2024-08-16,22:50,noche,8,19.9404,17.37,4.0,2,Depositado
2024-08-16,22:50,noche,9,19.5244,17.37,4.0,2,Depositado
2024-08-16,22:50,noche,10,18.7161,17.37,4.0,2,Depositado
2024-08-16,22:50,noche,11,20.1781,17.37,4.0,2,Depositado
2024-08-16,22:50,noche,12,19.0101,17.37,4.0,2,Depositado
2024-08-16,22:50,noche,13,19.0547,17.37,4.0,2,Depositado
2024-08-16,22:50,noche,14,19.9761,17.37,4.0,2,Depositado
2024-08-16,22:50,noche,15,19.5558,17.37,4.0,2,Depositado
2024-08-16,22:50,noche,16,20.3886,17.37,4.0,2,Depositado
2024-08-16,23:00,noche,1,19.3343,17.0,4.0,1,Depositado
2024-08-16,23:00,noche,2,18.9856,17.0,4.0,1,Depositado
2024-08-16,23:00,noche,3,18.8696,17.0,4.0,1,Depositado
2024-08-16,23:00,noche,4,18.2026,17.0,4.0,1,Depositado
2024-08-16,23:00,noche,5,19.0496,17.0,4.0,1,Depositado
2024-08-16,23:00,noche,6,19.8181,17.0,4.0,1,Depositado
2024-08-16,23:00,noche,7,19.5234,17.0,4.0,1,Depositado
2024-08-16,23:00,noche,8,19.211,17.0,4.0,1,Depositado
2024-08-16,23:00,noche,9,18.6627,17.0,4.0,1,Depositado
2024-08-16,23:00,noche,10,19.3225,17.0,4.0,1,Depositado
2024-08-16,23:00,noche,11,19.7469,17.0,4.0,1,Depositado
2024-08-16,23:00,noche,12,19.4326,17.0,4.0,1,Depositado
2024-08-16,23:00,noche,13,19.29,17.0,4.0,1,Depositado
2024-08-16,23:00,noche,14,18.7696,17.0,4.0,1,Depositado
2024-08-16,23:00,noche,15,19.6683,17.0,4.0,1,Depositado
2024-08-16,23:00,noche,16,17.5088,17.0,4.0,1,Depositado
2024-08-16,23:10,noche,1,19.4067,17.3,4.0,1,Depositado
2024-08-16,23:10,noche,2,20.588,17.3,4.0,1,Depositado
2024-08-16,23:10,noche,3,18.3855,17.3,4.0,1,Depositado
2024-08-16,23:10,noche,4,19.0697,17.3,4.0,1,Depositado
2024-08-16,23:10,noche,5,19.1957,17.3,4.0,1,Depositado
2024-08-16,23:10,noche,6,18.9502,17.3,4.0,1,Depositado
2024-08-16,23:10,noche,7,19.7596,17.3,4.0,1,Depositado
2024-08-16,23:10,noche,8,19.4551,17.3,4.0,1,Depositado
2024-08-16,23:10,noche,9,19.2822,17.3,4.0,1,Depositado
2024-08-16,23:10,noche,10,19.6305,17.3,4.0,1,Depositado
2024-08-16,23:10,noche,11,19.209,17.3,4.0,1,Depositado
2024-08-16,23:10,noche,12,20.9171,17.3,4.0,1,Depositado
2024-08-16,23:10,noche,13,19.2817,17.3,4.0,1,Depositado
2024-08-16,23:10,noche,14,19.3055,17.3,4.0,1,Depositado
2024-08-16,23:10,noche,15,18.2763,17.3,4.0,1,Depositado
2024-08-16,23:10,noche,16,18.9065,17.3,4.0,1,Depositado
2024-08-16,23:20,noche,1,19.8196,17.03,4.0,0,Depositado
2024-08-16,23:20,noche,2,18.4789,17.03,4.0,0,Depositado
2024-08-16,23:20,noche,3,18.0349,17.03,4.0,0,Depositado
2024-08-16,23:20,noche,4,19.2175,17.03,4.0,0,Depositado
2024-08-16,23:20,noche,5,19.9402,17.03,4.0,0,Depositado
2024-08-16,23:20,noche,6,19.2229,17.03,4.0,0,Depositado
2024-08-16,23:20,noche,7,19.0185,17.03,4.0,0,Depositado
2024-08-16,23:20,noche,8,18.1964,17.03,4.0,0,Depositado
2024-08-16,23:20,noche,9,19.4442,17.03,4.0,0,Depositado
2024-08-16,23:20,noche,10,19.5571,17.03,4.0,0,Depositado
2024-08-16,23:20,noche,11,18.2379,17.03,4.0,0,Depositado
2024-08-16,23:20,noche,12,19.8126,17.03,4.0,0,Depositado
2024-08-16,23:20,noche,13,19.6135,17.03,4.0,0,Depositado
2024-08-16,23:20,noche,14,19.8115,17.03,4.0,0,Depositado
2024-08-16,23:20,noche,15,19.5151,17.03,4.0,0,Depositado
2024-08-16,23:20,noche,16,19.553,17.03,4.0,0,Depositado
2024-08-16,23:30,noche,1,19.4812,17.0,4.0,1,Depositado
2024-08-16,23:30,noche,2,19.669,17.0,4.0,1,Depositado
2024-08-16,23:30,noche,3,18.2179,17.0,4.0,1,Depositado
2024-08-16,23:30,noche,4,18.3894,17.0,4.0,1,Depositado
2024-08-16,23:30,noche,5,18.8026,17.0,4.0,1,Depositado
2024-08-16,23:30,noche,6,19.1299,17.0,4.0,1,Depositado
2024-08-16,23:30,noche,7,19.4096,17.0,4.0,1,Depositado
2024-08-16,23:30,noche,8,19.3753,17.0,4.0,1,Depositado
2024-08-16,23:30,noche,9,19.8032,17.0,4.0,1,Depositado
2024-08-16,23:30,noche,10,19.8202,17.0,4.0,1,Depositado
2024-08-16,23:30,noche,11,18.7289,17.0,4.0,1,Depositado
2024-08-16,23:30,noche,12,19.3288,17.0,4.0,1,Depositado
2024-08-16,23:30,noche,13,18.7422,17.0,4.0,1,Depositado
2024-08-16,23:30,noche,14,19.0983,17.0,4.0,1,Depositado
2024-08-16,23:30,noche,15,19.3738,17.0,4.0,1,Depositado
2024-08-16,23:30,noche,16,17.3593,17.0,4.0,1,Depositado
2024-08-19,06:00,mañana,1,20.5021,17.67,4.0,3,Depositado
2024-08-19,06:00,mañana,2,19.5059,17.67,4.0,3,Depositado
2024-08-19,06:00,mañana,3,18.8783,17.67,4.0,3,Depositado
2024-08-19,06:00,mañana,4,20.2408,17.67,4.0,3,Depositado
2024-08-19,06:00,mañana,5,19.0124,17.67,4.0,3,Depositado
2024-08-19,06:00,mañana,6,19.2716,17.67,4.0,3,Depositado
2024-08-19,06:00,mañana,7,18.937,17.67,4.0,3,Depositado
2024-08-19,06:00,mañana,8,20.0921,17.67,4.0,3,Depositado
2024-08-19,06:00,mañana,9,19.1433,17.67,4.0,3,Depositado
2024-08-19,06:00,mañana,10,19.2807,17.67,4.0,3,Depositado
2024-08-19,06:00,mañana,11,19.85,17.67,4.0,3,Depositado
2024-08-19,06:00,mañana,12,19.516,17.67,4.0,3,Depositado
2024-08-19,06:00,mañana,13,19.1707,17.67,4.0,3,Depositado
2024-08-19,06:00,mañana,14,19.7996,17.67,4.0,3,Depositado
2024-08-19,06:00,mañana,15,20.5708,17.67,4.0,3,Depositado
2024-08-19,06:00,mañana,16,19.3714,17.67,4.0,3,Depositado
2024-08-19,06:10,mañana,1,19.2631,17.04,4.0,0,Depositado
2024-08-19,06:10,mañana,2,19.2921,17.04,4.0,0,Depositado
2024-08-19,06:10,mañana,3,19.9076,17.04,4.0,0,Depositado
2024-08-19,06:10,mañana,4,18.8764,17.04,4.0,0,Depositado
2024-08-19,06:10,mañana,5,19.0497,17.04,4.0,0,Depositado
2024-08-19,06:10,mañana,6,18.3698,17.04,4.0,0,Depositado
2024-08-19,06:10,mañana,7,18.5607,17.04,4.0,0,Depositado
2024-08-19,06:10,mañana,8,18.9204,17.04,4.0,0,Depositado
2024-08-19,06:10,mañana,9,19.1698,17.04,4.0,0,Depositado
2024-08-19,06:10,mañana,10,20.1553,17.04,4.0,0,Depositado
2024-08-19,06:10,mañana,11,19.4894,17.04,4.0,0,Depositado
2024-08-19,06:10,mañana,12,18.7075,17.04,4.0,0,Depositado
2024-08-19,06:10,mañana,13,18.8069,17.04,4.0,0,Depositado
2024-08-19,06:10,mañana,14,19.9424,17.04,4.0,0,Depositado
2024-08-19,06:10,mañana,15,19.8084,17.04,4.0,0,Depositado
2024-08-19,06:10,mañana,16,19.2152,17.04,4.0,0,Depositado
2024-08-19,06:20,mañana,1,18.961,17.02,4.0,0,Depositado
2024-08-19,06:20,mañana,2,19.8075,17.02,4.0,0,Depositado
2024-08-19,06:20,mañana,3,18.6636,17.02,4.0,0,Depositado
2024-08-19,06:20,mañana,4,19.4117,17.02,4.0,0,Depositado
2024-08-19,06:20,mañana,5,20.4272,17.02,4.0,0,Depositado
2024-08-19,06:20,mañana,6,19.3109,17.02,4.0,0,Depositado
2024-08-19,06:20,mañana,7,18.7812,17.02,4.0,0,Depositado
2024-08-19,06:20,mañana,8,19.4216,17.02,4.0,0,Depositado
2024-08-19,06:20,mañana,9,18.9462,17.02,4.0,0,Depositado
2024-08-19,06:20,mañana,10,18.4472,17.02,4.0,0,Depositado
2024-08-19,06:20,mañana,11,19.5786,17.02,4.0,0,Depositado
2024-08-19,06:20,mañana,12,19.8036,17.02,4.0,0,Depositado
2024-08-19,06:20,mañana,13,19.0321,17.02,4.0,0,Depositado
2024-08-19,06:20,mañana,14,18.9963,17.02,4.0,0,Depositado
2024-08-19,06:20,mañana,15,18.6808,17.02,4.0,0,Depositado
2024-08-19,06:20,mañana,16,19.119,17.02,4.0,0,Depositado
2024-08-19,06:30,mañana,1,18.8963,17.1,4.0,0,Depositado
2024-08-19,06:30,mañana,2,18.654,17.1,4.0,0,Depositado
2024-08-19,06:30,mañana,3,20.2218,17.1,4.0,0,Depositado
2024-08-19,06:30,mañana,4,19.4519,17.1,4.0,0,Depositado
2024-08-19,06:30,mañana,5,19.5091,17.1,4.0,0,Depositado
2024-08-19,06:30,mañana,6,19.677,17.1,4.0,0,Depositado
2024-08-19,06:30,mañana,7,19.6164,17.1,4.0,0,Depositado
2024-08-19,06:30,mañana,8,18.9769,17.1,4.0,0,Depositado
2024-08-19,06:30,mañana,9,19.3472,17.1,4.0,0,Depositado
2024-08-19,06:30,mañana,10,19.0547,17.1,4.0,0,Depositado
2024-08-19,06:30,mañana,11,19.4368,17.1,4.0,0,Depositado
2024-08-19,06:30,mañana,12,19.3845,17.1,4.0,0,Depositado
2024-08-19,06:30,mañana,13,18.9934,17.1,4.0,0,Depositado
2024-08-19,06:30,mañana,14,18.4822,17.1,4.0,0,Depositado
2024-08-19,06:30,mañana,15,19.279,17.1,4.0,0,Depositado
2024-08-19,06:30,mañana,16,19.0897,17.1,4.0,0,Depositado
2024-08-19,06:40,mañana,1,18.1792,17.0,4.0,1,Depositado
2024-08-19,06:40,mañana,2,19.4741,17.0,4.0,1,Depositado
2024-08-19,06:40,mañana,3,19.7213,17.0,4.0,1,Depositado
2024-08-19,06:40,mañana,4,20.5653,17.0,4.0,1,Depositado
2024-08-19,06:40,mañana,5,18.9888,17.0,4.0,1,Depositado
2024-08-19,06:40,mañana,6,18.9091,17.0,4.0,1,Depositado
2024-08-19,06:40,mañana,7,18.6009,17.0,4.0,1,Depositado
2024-08-19,06:40,mañana,8,19.3127,17.0,4.0,1,Depositado
2024-08-19,06:40,mañana,9,19.3093,17.0,4.0,1,Depositado
2024-08-19,06:40,mañana,10,18.7619,17.0,4.0,1,Depositado
2024-08-19,06:40,mañana,11,19.1055,17.0,4.0,1,Depositado
2024-08-19,06:40,mañana,12,18.1315,17.0,4.0,1,Depositado
2024-08-19,06:40,mañana,13,19.7002,17.0,4.0,1,Depositado
2024-08-19,06:40,mañana,14,18.7838,17.0,4.0,1,Depositado
2024-08-19,06:40,mañana,15,19.1813,17.0,4.0,1,Depositado
2024-08-19,06:40,mañana,16,18.4296,17.0,4.0,1,Depositado
2024-08-19,06:50,mañana,1,18.8855,17.3,4.0,1,Depositado
2024-08-19,06:50,mañana,2,19.049,17.3,4.0,1,Depositado
2024-08-19,06:50,mañana,3,19.1939,17.3,4.0,1,Depositado
2024-08-19,06:50,mañana,4,19.4591,17.3,4.0,1,Depositado
2024-08-19,06:50,mañana,5,19.9771,17.3,4.0,1,Depositado
2024-08-19,06:50,mañana,6,19.5957,17.3,4.0,1,Depositado
2024-08-19,06:50,mañana,7,19.7196,17.3,4.0,1,Depositado
2024-08-19,06:50,mañana,8,19.9809,17.3,4.0,1,Depositado
2024-08-19,06:50,mañana,9,19.5076,17.3,4.0,1,Depositado
2024-08-19,06:50,mañana,10,19.1802,17.3,4.0,1,Depositado
2024-08-19,06:50,mañana,11,19.7449,17.3,4.0,1,Depositado
2024-08-19,06:50,mañana,12,19.7794,17.3,4.0,1,Depositado
2024-08-19,06:50,mañana,13,19.5502,17.3,4.0,1,Depositado
2024-08-19,06:50,mañana,14,18.4145,17.3,4.0,1,Depositado
2024-08-19,06:50,mañana,15,18.7456,17.3,4.0,1,Depositado
2024-08-19,06:50,mañana,16,19.0516,17.3,4.0,1,Depositado
2024-08-19,07:00,mañana,1,19.621,17.54,4.0,3,Depositado
2024-08-19,07:00,mañana,2,19.1885,17.54,4.0,3,Depositado
2024-08-19,07:00,mañana,3,19.8139,17.54,4.0,3,Depositado
2024-08-19,07:00,mañana,4,19.9102,17.54,4.0,3,Depositado
2024-08-19,07:00,mañana,5,19.8476,17.54,4.0,3,Depositado
2024-08-19,07:00,mañana,6,19.851,17.54,4.0,3,Depositado
2024-08-19,07:00,mañana,7,18.64,17.54,4.0,3,Depositado
2024-08-19,07:00,mañana,8,19.4606,17.54,4.0,3,Depositado
2024-08-19,07:00,mañana,9,18.8719,17.54,4.0,3,Depositado
2024-08-19,07:00,mañana,10,18.3095,17.54,4.0,3,Depositado
2024-08-19,07:00,mañana,11,19.0448,17.54,4.0,3,Depositado
2024-08-19,07:00,mañana,12,19.9154,17.54,4.0,3,Depositado
2024-08-19,07:00,mañana,13,19.4488,17.54,4.0,3,Depositado
2024-08-19,07:00,mañana,14,20.2896,17.54,4.0,3,Depositado
2024-08-19,07:00,mañana,15,19.2957,17.54,4.0,3,Depositado
2024-08-19,07:00,mañana,16,20.5218,17.54,4.0,3,Depositado
2024-08-19,07:10,mañana,1,19.2959,17.4,4.0,2,Depositado
2024-08-19,07:10,mañana,2,19.2121,17.4,4.0,2,Depositado
2024-08-19,07:10,mañana,3,18.5091,17.4,4.0,2,Depositado
2024-08-19,07:10,mañana,4,19.7997,17.4,4.0,2,Depositado
2024-08-19,07:10,mañana,5,18.9289,17.4,4.0,2,Depositado
2024-08-19,07:10,mañana,6,18.8506,17.4,4.0,2,Depositado
2024-08-19,07:10,mañana,7,19.8919,17.4,4.0,2,Depositado
